practiceListA,practiceListA0,practiceListA1,practiceListA2,practiceListA3,practiceListA4,practiceListA5,practiceListA6,practiceListA7,conditionA,stimuliListA0,stimuliListA1,stimuliListA2,stimuliListA3,stimuliListA4,stimuliListA5,stimuliListA6,stimuliListA7,stimuliListA8,stimuliListA9,stimuliListA10,stimuliListA11,stimuliListA12,stimuliListA13,stimuliListA14,stimuliListA15,stimuliListA16,stimuliListA17,stimuliListA18,stimuliListA19,stimuliListA20,stimuliListA21,stimuliListA22,stimuliListA23,stimuliListA24,stimuliListA25,stimuliListA26,stimuliListA27,stimuliListA28,stimuliListA29,stimuliListA30,stimuliListA31,stimuliListA32,stimuliListA33,stimuliListA34,stimuliListA35,stimuliListA36,stimuliListA37,stimuliListA38,stimuliListA39,stimuliListA40,stimuliListA41,stimuliListA42,stimuliListA43,stimuliListA44,stimuliListA45,stimuliListA46,stimuliListA47,syllabification,corrSyl,corrAns,keyCVC,keyCV,Condition,pracTarLoop.thisRepN,pracTarLoop.thisTrialN,pracTarLoop.thisN,pracTarLoop.thisIndex,pracTrialLoop.thisRepN,pracTrialLoop.thisTrialN,pracTrialLoop.thisN,pracTrialLoop.thisIndex,expTarLoop.thisRepN,expTarLoop.thisTrialN,expTarLoop.thisN,expTarLoop.thisIndex,expTrialLoop.thisRepN,expTrialLoop.thisTrialN,expTrialLoop.thisN,expTrialLoop.thisIndex,sylPracLoop.thisRepN,sylPracLoop.thisTrialN,sylPracLoop.thisN,sylPracLoop.thisIndex,syllableLoop.thisRepN,syllableLoop.thisTrialN,syllableLoop.thisN,syllableLoop.thisIndex,seg_key_resp.keys,seg_key_resp.rt,syl_key_resp.keys,syl_key_resp.corr,syl_key_resp.rt,participant,session,Name,date,expName,psychopyVersion,frameRate,
filleritem3,congreso,vergüenza,deciro,sutnido,gozada,gaferdo,vavipo,varilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
carrierItem,silbido,cosigna,sildedo,venuro,venado,delbides,coserna,deltoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem9,recodo,percance,rofiolo,tosaba,cornisa,ricobo,binima,sufragio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,5,5,9,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem7,noviazgo,ternera,tenvila,jagito,pocilga,vinsosta,fensuace,batuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem2,confianza,rivera,farime,tarsallo,sarcasmo,bascana,purjida,tungsteno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem1,bacteria,farsante,nencida,parvaza,campaña,gimega,navura,burrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem6,reguero,regato,tocida,simona,cizalla,vantema,dezida,ramaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
targetSyl,sil,cos,si,ven,ve,del,co,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem9,recodo,percance,rofiolo,tosaba,cornisa,ricobo,binima,sufragio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem2,confianza,rivera,farime,tarsallo,sarcasmo,bascana,purjida,tungsteno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem1,bacteria,farsante,nencida,parvaza,campaña,gimega,navura,burrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
carrierItem,silbido,cosigna,sildedo,venuro,venado,delbides,coserna,deltoides,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem7,noviazgo,ternera,tenvila,jagito,pocilga,vinsosta,fensuace,batuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem4,poniente,largueza,mordiso,cortupto,sordera,rorencio,dabtura,ropero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem5,concepto,rabillo,vangurdo,tolina,rasguño,tusvuja,tencrido,forraje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem3,congreso,vergüenza,deciro,sutnido,gozada,gaferdo,vavipo,varilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem8,donaire,pureza,devillo,foscillo,cigoto,nocena,galgango,vaquilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
filleritem6,reguero,regato,tocida,simona,cizalla,vantema,dezida,ramaje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
targetSyl,sil,cos,si,ven,ve,del,co,de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem1,pantalla,sandía,vofida,tejado,pintura,depite,cabsiva,poncilla,ricofo,palcillo,langosta,biluesa,narciso,tomida,tulvano,juntura,certeza,docado,hicuila,senena,zancada,parvida,gorguera,tinaja,tidioma,ventana,pescante,lumbrera,renombre,submundo,balzalla,tartana,divona,lirina,talante,zarzuela,nesedo,tifencio,salfrabla,zapato,denciña,bengala,tidencio,portillo,demida,soponso,punzada,testigo,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem2,lenguaje,soltura,moncura,zumbido,sarmiento,neteno,dinona,sobisco,rartanto,bitero,jilguero,cividra,gustillo,devita,cicauco,centeno,cordero,normaso,lisnombre,viztura,tumulto,sociare,gorjeo,sonrisa,cinsecho,bufete,pestillo,polvillo,tortuga,laxante,fimegra,portazo,mipcura,bitena,tornillo,perchero,dosgiente,pificha,canveta,venganza,cecaja,lanzazo,parsida,sobaco,nemeto,zictencia,mortaja,vestuario,,,,,,,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem7,legajo,suceso,noñita,riqueza,fijeza,sunsanso,fensuale,costonche,tecterio,nastallo,jacinto,fuzallo,recato,rizgura,cuntela,tarima,rudeza,talaja,rucilla,siquija,vigilia,tornanga,regata,fajardo,canreza,salero,rebeca,cimiento,picota,resabio,puljida,recurso,mifena,tarbenga,lavabo,redada,dipona,berana,vicime,taquilla,donania,bufido,meptrona,barcaza,dilisia,dosbiente,tobera,dolencia,,,,,,,,,,,,,,,0,0,0,0,0,2,2,7,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem5,putada,jactancia,lunino,tortazo,vertiente,sobvondo,cicisa,ferfuera,nundero,tudala,fantoche,piglillo,farola,tecido,tildona,serpiente,mordisco,cabsero,cicaimo,civicha,tintero,pospana,fortuna,bolzano,denfiña,bandera,felpudo,mensaje,sortija,lectura,nafiaca,jasmina,venetlo,torsenza,burbuja,barbilla,norita,detnana,zaldizo,pulgada,sinvera,pulsera,sitena,soborno,penvalla,cicaigo,vendaje,vivencia,,,,,,,,,,,,,,,0,0,0,0,0,3,3,5,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem3,cambiazo,ginebra,biñena,postigo,verdura,nenedo,sucema,nurese,perdisno,depiaro,gordura,gantarna,remiendo,civillo,nulese,ternura,fogata,bicera,tecillo,cosdura,ventaja,decanro,conducta,sandalia,bimena,palmada,filete,solera,semilla,vislumbre,dulcura,vereda,fivalia,gifema,ruptura,nevera,varime,ciroca,gantina,fastidio,vestolcio,ventisca,ducoste,respuesta,pirijuo,ruñansa,puntilla,poltrona,,,,,,,,,,,,,,,0,0,0,0,0,4,4,3,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem9,balbina,jinete,tonvanza,rejilla,teniente,fuztancia,punfullo,tenguga,nidero,fivancia,dominio,bimina,jarabe,cubteha,sufiasa,sepulcro,ciruelo,lultame,zuccancia,caljero,bigote,tercega,giralda,gotera,demonto,jaqueca,velero,tiniebla,sonido,barbecho,vuzarda,dureza,bardana,ruspina,ribera,navaja,manvera,torsanga,lisbombre,cilindro,cencera,vinilo,senrera,torija,lercuente,decibio,fineza,pizarra,,,,,,,,,,,,,,,0,0,0,0,0,5,5,9,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem4,campiña,solvencia,tovero,portento,tobillo,dedioro,puscalla,fascuna,vifema,nansaso,doncella,banzalla,fundillo,cunceza,numete,gentuza,mordaza,daviba,pargaza,bipero,cintura,taviño,vivero,pancarta,lectorio,pandilla,fondillo,pinchazo,torpeza,salchicha,zuscura,zarpazo,baldeblo,turquma,durmiente,persiana,fantarna,tocensia,nuseto,piltrafa,cicora,vigencia,banfalla,garbanzo,bercillo,cuntefa,luneta,lactancia,,,,,,,,,,,,,,,0,0,0,0,0,6,6,4,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem8,veleta,juguete,fampioza,piragua,tesoro,sutmido,suñuela,reninso,canfleco,vinsenza,duquesa,vendagio,tetilla,duliste,pembanse,recado,gomina,gorente,viltancia,codoro,pupitre,tusorto,cigarra,pomada,talfrado,velorio,ribazo,sopapo,sotana,rapiña,vastimo,tocino,ventoble,lasgüenza,butaca,naranjo,fangurdo,zurdado,tivencio,vejiga,vobita,tisana,deroda,sureste,febago,fontama,rimero,tibieza,,,,,,,,,,,,,,,0,0,0,0,0,7,7,8,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,carrierItem,rosario,permiso,cerliza,ganchillo,culebra,camofa,morbollo,limucna,bolipo,corteta,peseta,joruma,bolsillo,paslolla,garventa,volante,pastilla,pesdeña,moniga,murdallo,joroba,linele,paloma,cereza,rosepio,corbata,camisa,garaje,baldosa,moneda,corura,linterna,cosiba,cenoca,centavo,costilla,culitra,ganquillo,periga,morera,palbira,corona,volpeje,limpieza,casgollo,balbusa,castillo,murmullo,,,,,,,,,,,,,,,0,0,0,0,0,8,8,0,,,,,,,,,y,0.8332949400000871,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem6,pileta,gusano,tunsuja,reliquia,tarjeta,tunruja,nacañe,fañeilla,recoltre,delido,laguna,tinneza,rastrillo,mingrago,mufenza,reducto,relente,tutmuja,fernuera,lastadia,piscina,poscallo,cornada,tinglado,fimallo,visillo,suspenso,tendencia,tersura,tufillo,binero,regazo,funclera,midena,viruela,viraje,permaza,tercajo,naverdo,vistazo,simedo,pesquisa,suseña,pozuelo,voltura,soreto,remanso,tapete,,,,,,,,,,,,,,,0,0,0,0,0,9,9,6,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,targetSyl,ro,per,cer,gan,cul,cam,mo,li,bol,co,pe,jo,bo,pas,gar,vol,pa,pes,mo,mur,jor,lin,pal,ce,ros,cor,cam,ga,bal,mo,cor,li,cos,ce,cen,co,cu,ga,pe,mor,pa,co,vo,lim,cas,ba,ca,mu,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,carrierItem,rosario,permiso,cerliza,ganchillo,culebra,camofa,morbollo,limucna,bolipo,corteta,peseta,joruma,bolsillo,paslolla,garventa,volante,pastilla,pesdeña,moniga,murdallo,joroba,linele,paloma,cereza,rosepio,corbata,camisa,garaje,baldosa,moneda,corura,linterna,cosiba,cenoca,centavo,costilla,culitra,ganquillo,periga,morera,palbira,corona,volpeje,limpieza,casgollo,balbusa,castillo,murmullo,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,y,0.9017376960000547,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem5,putada,jactancia,lunino,tortazo,vertiente,sobvondo,cicisa,ferfuera,nundero,tudala,fantoche,piglillo,farola,tecido,tildona,serpiente,mordisco,cabsero,cicaimo,civicha,tintero,pospana,fortuna,bolzano,denfiña,bandera,felpudo,mensaje,sortija,lectura,nafiaca,jasmina,venetlo,torsenza,burbuja,barbilla,norita,detnana,zaldizo,pulgada,sinvera,pulsera,sitena,soborno,penvalla,cicaigo,vendaje,vivencia,,,,,,,,,,,,,,,1,0,1,0,0,1,1,5,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem9,balbina,jinete,tonvanza,rejilla,teniente,fuztancia,punfullo,tenguga,nidero,fivancia,dominio,bimina,jarabe,cubteha,sufiasa,sepulcro,ciruelo,lultame,zuccancia,caljero,bigote,tercega,giralda,gotera,demonto,jaqueca,velero,tiniebla,sonido,barbecho,vuzarda,dureza,bardana,ruspina,ribera,navaja,manvera,torsanga,lisbombre,cilindro,cencera,vinilo,senrera,torija,lercuente,decibio,fineza,pizarra,,,,,,,,,,,,,,,1,0,1,0,0,2,2,9,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem1,pantalla,sandía,vofida,tejado,pintura,depite,cabsiva,poncilla,ricofo,palcillo,langosta,biluesa,narciso,tomida,tulvano,juntura,certeza,docado,hicuila,senena,zancada,parvida,gorguera,tinaja,tidioma,ventana,pescante,lumbrera,renombre,submundo,balzalla,tartana,divona,lirina,talante,zarzuela,nesedo,tifencio,salfrabla,zapato,denciña,bengala,tidencio,portillo,demida,soponso,punzada,testigo,,,,,,,,,,,,,,,1,0,1,0,0,3,3,1,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem4,campiña,solvencia,tovero,portento,tobillo,dedioro,puscalla,fascuna,vifema,nansaso,doncella,banzalla,fundillo,cunceza,numete,gentuza,mordaza,daviba,pargaza,bipero,cintura,taviño,vivero,pancarta,lectorio,pandilla,fondillo,pinchazo,torpeza,salchicha,zuscura,zarpazo,baldeblo,turquma,durmiente,persiana,fantarna,tocensia,nuseto,piltrafa,cicora,vigencia,banfalla,garbanzo,bercillo,cuntefa,luneta,lactancia,,,,,,,,,,,,,,,1,0,1,0,0,4,4,4,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem8,veleta,juguete,fampioza,piragua,tesoro,sutmido,suñuela,reninso,canfleco,vinsenza,duquesa,vendagio,tetilla,duliste,pembanse,recado,gomina,gorente,viltancia,codoro,pupitre,tusorto,cigarra,pomada,talfrado,velorio,ribazo,sopapo,sotana,rapiña,vastimo,tocino,ventoble,lasgüenza,butaca,naranjo,fangurdo,zurdado,tivencio,vejiga,vobita,tisana,deroda,sureste,febago,fontama,rimero,tibieza,,,,,,,,,,,,,,,1,0,1,0,0,5,5,8,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem3,cambiazo,ginebra,biñena,postigo,verdura,nenedo,sucema,nurese,perdisno,depiaro,gordura,gantarna,remiendo,civillo,nulese,ternura,fogata,bicera,tecillo,cosdura,ventaja,decanro,conducta,sandalia,bimena,palmada,filete,solera,semilla,vislumbre,dulcura,vereda,fivalia,gifema,ruptura,nevera,varime,ciroca,gantina,fastidio,vestolcio,ventisca,ducoste,respuesta,pirijuo,ruñansa,puntilla,poltrona,,,,,,,,,,,,,,,1,0,1,0,0,6,6,3,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem2,lenguaje,soltura,moncura,zumbido,sarmiento,neteno,dinona,sobisco,rartanto,bitero,jilguero,cividra,gustillo,devita,cicauco,centeno,cordero,normaso,lisnombre,viztura,tumulto,sociare,gorjeo,sonrisa,cinsecho,bufete,pestillo,polvillo,tortuga,laxante,fimegra,portazo,mipcura,bitena,tornillo,perchero,dosgiente,pificha,canveta,venganza,cecaja,lanzazo,parsida,sobaco,nemeto,zictencia,mortaja,vestuario,,,,,,,,,,,,,,,1,0,1,0,0,7,7,2,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem6,pileta,gusano,tunsuja,reliquia,tarjeta,tunruja,nacañe,fañeilla,recoltre,delido,laguna,tinneza,rastrillo,mingrago,mufenza,reducto,relente,tutmuja,fernuera,lastadia,piscina,poscallo,cornada,tinglado,fimallo,visillo,suspenso,tendencia,tersura,tufillo,binero,regazo,funclera,midena,viruela,viraje,permaza,tercajo,naverdo,vistazo,simedo,pesquisa,suseña,pozuelo,voltura,soreto,remanso,tapete,,,,,,,,,,,,,,,1,0,1,0,0,8,8,6,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem7,legajo,suceso,noñita,riqueza,fijeza,sunsanso,fensuale,costonche,tecterio,nastallo,jacinto,fuzallo,recato,rizgura,cuntela,tarima,rudeza,talaja,rucilla,siquija,vigilia,tornanga,regata,fajardo,canreza,salero,rebeca,cimiento,picota,resabio,puljida,recurso,mifena,tarbenga,lavabo,redada,dipona,berana,vicime,taquilla,donania,bufido,meptrona,barcaza,dilisia,dosbiente,tobera,dolencia,,,,,,,,,,,,,,,1,0,1,0,0,9,9,7,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,targetSyl,ro,per,cer,gan,cul,cam,mo,li,bol,co,pe,jo,bo,pas,gar,vol,pa,pes,mo,mur,jor,lin,pal,ce,ros,cor,cam,ga,bal,mo,cor,li,cos,ce,cen,co,cu,ga,pe,mor,pa,co,vo,lim,cas,ba,ca,mu,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem3,cambiazo,ginebra,biñena,postigo,verdura,nenedo,sucema,nurese,perdisno,depiaro,gordura,gantarna,remiendo,civillo,nulese,ternura,fogata,bicera,tecillo,cosdura,ventaja,decanro,conducta,sandalia,bimena,palmada,filete,solera,semilla,vislumbre,dulcura,vereda,fivalia,gifema,ruptura,nevera,varime,ciroca,gantina,fastidio,vestolcio,ventisca,ducoste,respuesta,pirijuo,ruñansa,puntilla,poltrona,,,,,,,,,,,,,,,2,0,2,0,0,0,0,3,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem8,veleta,juguete,fampioza,piragua,tesoro,sutmido,suñuela,reninso,canfleco,vinsenza,duquesa,vendagio,tetilla,duliste,pembanse,recado,gomina,gorente,viltancia,codoro,pupitre,tusorto,cigarra,pomada,talfrado,velorio,ribazo,sopapo,sotana,rapiña,vastimo,tocino,ventoble,lasgüenza,butaca,naranjo,fangurdo,zurdado,tivencio,vejiga,vobita,tisana,deroda,sureste,febago,fontama,rimero,tibieza,,,,,,,,,,,,,,,2,0,2,0,0,1,1,8,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem7,legajo,suceso,noñita,riqueza,fijeza,sunsanso,fensuale,costonche,tecterio,nastallo,jacinto,fuzallo,recato,rizgura,cuntela,tarima,rudeza,talaja,rucilla,siquija,vigilia,tornanga,regata,fajardo,canreza,salero,rebeca,cimiento,picota,resabio,puljida,recurso,mifena,tarbenga,lavabo,redada,dipona,berana,vicime,taquilla,donania,bufido,meptrona,barcaza,dilisia,dosbiente,tobera,dolencia,,,,,,,,,,,,,,,2,0,2,0,0,2,2,7,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem9,balbina,jinete,tonvanza,rejilla,teniente,fuztancia,punfullo,tenguga,nidero,fivancia,dominio,bimina,jarabe,cubteha,sufiasa,sepulcro,ciruelo,lultame,zuccancia,caljero,bigote,tercega,giralda,gotera,demonto,jaqueca,velero,tiniebla,sonido,barbecho,vuzarda,dureza,bardana,ruspina,ribera,navaja,manvera,torsanga,lisbombre,cilindro,cencera,vinilo,senrera,torija,lercuente,decibio,fineza,pizarra,,,,,,,,,,,,,,,2,0,2,0,0,3,3,9,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem6,pileta,gusano,tunsuja,reliquia,tarjeta,tunruja,nacañe,fañeilla,recoltre,delido,laguna,tinneza,rastrillo,mingrago,mufenza,reducto,relente,tutmuja,fernuera,lastadia,piscina,poscallo,cornada,tinglado,fimallo,visillo,suspenso,tendencia,tersura,tufillo,binero,regazo,funclera,midena,viruela,viraje,permaza,tercajo,naverdo,vistazo,simedo,pesquisa,suseña,pozuelo,voltura,soreto,remanso,tapete,,,,,,,,,,,,,,,2,0,2,0,0,4,4,6,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem1,pantalla,sandía,vofida,tejado,pintura,depite,cabsiva,poncilla,ricofo,palcillo,langosta,biluesa,narciso,tomida,tulvano,juntura,certeza,docado,hicuila,senena,zancada,parvida,gorguera,tinaja,tidioma,ventana,pescante,lumbrera,renombre,submundo,balzalla,tartana,divona,lirina,talante,zarzuela,nesedo,tifencio,salfrabla,zapato,denciña,bengala,tidencio,portillo,demida,soponso,punzada,testigo,,,,,,,,,,,,,,,2,0,2,0,0,5,5,1,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,carrierItem,rosario,permiso,cerliza,ganchillo,culebra,camofa,morbollo,limucna,bolipo,corteta,peseta,joruma,bolsillo,paslolla,garventa,volante,pastilla,pesdeña,moniga,murdallo,joroba,linele,paloma,cereza,rosepio,corbata,camisa,garaje,baldosa,moneda,corura,linterna,cosiba,cenoca,centavo,costilla,culitra,ganquillo,periga,morera,palbira,corona,volpeje,limpieza,casgollo,balbusa,castillo,murmullo,,,,,,,,,,,,,,,2,0,2,0,0,6,6,0,,,,,,,,,y,0.597613469999942,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
,,,,,,,,,filleritem2,lenguaje,soltura,moncura,zumbido,sarmiento,neteno,dinona,sobisco,rartanto,bitero,jilguero,cividra,gustillo,devita,cicauco,centeno,cordero,normaso,lisnombre,viztura,tumulto,sociare,gorjeo,sonrisa,cinsecho,bufete,pestillo,polvillo,tortuga,laxante,fimegra,portazo,mipcura,bitena,tornillo,perchero,dosgiente,pificha,canveta,venganza,cecaja,lanzazo,parsida,sobaco,nemeto,zictencia,mortaja,vestuario,,,,,,,,,,,,,,,2,0,2,0,0,7,7,2,,,,,,,,,None,,,,,part001,A,mattmann,2019_Mar_07_1924,Syllabification,3.0.5,60.07862634014836,
